requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","uses-text-compression","Enable text compression","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","server-response-time","Initial server response time was short","binary","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","redirects","Avoid multiple page redirects","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","uses-rel-preload","Preload key requests","notApplicable","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","uses-http2","Use HTTP/2","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","efficient-animated-content","Use video formats for animated content","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","duplicated-javascript","Remove duplicate modules in JavaScript bundles","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","notApplicable","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","uses-long-cache-ttl","Uses efficient cache policy on static assets","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","dom-size","Avoids an excessive DOM size","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","user-timings","User Timing marks and measures","notApplicable","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","bootup-time","JavaScript execution time","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","mainthread-work-breakdown","Minimizes main-thread work","numeric","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","font-display","All text remains visible during webfont loads","binary","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","third-party-summary","Minimize third-party usage","binary","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","notApplicable","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","layout-shift-elements","Avoid large layout shifts","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","unsized-images","Image elements have explicit `width` and `height`","binary","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","performance-budget","Performance budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","timing-budget","Timing budget","notApplicable","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","network-requests","Network Requests","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","network-rtt","Network Round Trip Times","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","network-server-latency","Server Backend Latencies","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","main-thread-tasks","Tasks","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","diagnostics","Diagnostics","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","metrics","Metrics","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","screenshot-thumbnails","Screenshot Thumbnails","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","final-screenshot","Final Screenshot","informative","-1"
"https://tlcdemosite.netlify.app/terms-of-service/","https://tlcdemosite.netlify.app/terms-of-service/","Performance","script-treemap-data","Script Treemap Data","informative","-1"
