requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","font-display","All text remains visible during webfont loads","binary","1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","third-party-summary","Minimize third-party usage","binary","1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","binary","1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","layout-shift-elements","Avoid large layout shifts","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","https://tlcdemosite.netlify.app/projects/04113440-3ce1-4526-90a7-a923b24d6b6c/","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
