requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","performance-score","Overall Performance Category Score","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","first-contentful-paint","First Contentful Paint","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","interactive","Time to Interactive","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","speed-index","Speed Index","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","total-blocking-time","Total Blocking Time","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","largest-contentful-paint","Largest Contentful Paint","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","cumulative-layout-shift","Cumulative Layout Shift","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","max-potential-fid","Max Potential First Input Delay","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","first-meaningful-paint","First Meaningful Paint","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","render-blocking-resources","Eliminate render-blocking resources","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","uses-responsive-images","Properly size images","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","offscreen-images","Defer offscreen images","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","unminified-css","Minify CSS","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","unminified-javascript","Minify JavaScript","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","unused-css-rules","Reduce unused CSS","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","unused-javascript","Reduce unused JavaScript","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","uses-optimized-images","Efficiently encode images","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","modern-image-formats","Serve images in next-gen formats","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","uses-text-compression","Enable text compression","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","uses-rel-preconnect","Preconnect to required origins","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","server-response-time","Initial server response time was short","binary","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","redirects","Avoid multiple page redirects","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","uses-rel-preload","Preload key requests","notApplicable","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","uses-http2","Use HTTP/2","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","efficient-animated-content","Use video formats for animated content","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","duplicated-javascript","Remove duplicate modules in JavaScript bundles","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","legacy-javascript","Avoid serving legacy JavaScript to modern browsers","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","notApplicable","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","uses-long-cache-ttl","Uses efficient cache policy on static assets","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","dom-size","Avoids an excessive DOM size","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","user-timings","User Timing marks and measures","notApplicable","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","bootup-time","JavaScript execution time","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","mainthread-work-breakdown","Minimizes main-thread work","numeric","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","font-display","All text remains visible during webfont loads","binary","1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"https://tlcdemosite.netlify.app/privacy-policy/","https://tlcdemosite.netlify.app/privacy-policy/","Performance","third-party-summary","Minimize third-party usage","binary","1"
