requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","preload-lcp-image","Preload Largest Contentful Paint image","numeric","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","total-byte-weight","Avoids enormous network payloads","numeric","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","uses-long-cache-ttl","Uses efficient cache policy on static assets","numeric","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","dom-size","Avoids an excessive DOM size","numeric","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","critical-request-chains","Avoid chaining critical requests","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","user-timings","User Timing marks and measures","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","bootup-time","JavaScript execution time","numeric","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","mainthread-work-breakdown","Minimizes main-thread work","numeric","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","font-display","All text remains visible during webfont loads","binary","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","resource-summary","Keep request counts low and transfer sizes small","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","third-party-summary","Minimize third-party usage","binary","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","third-party-facades","Lazy load third-party resources with facades","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","largest-contentful-paint-element","Largest Contentful Paint element","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","binary","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","layout-shift-elements","Avoid large layout shifts","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","unsized-images","Image elements have explicit `width` and `height`","binary","1"
"https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","https://tlcdemosite.netlify.app/projects/247a45ca-95c5-43bc-a4eb-8ce24d59aea6/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
