requestedUrl,finalUrl,category,name,title,type,score
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","lcp-lazy-loaded","Largest Contentful Paint image was not lazily loaded","binary","1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","layout-shift-elements","Avoid large layout shifts","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","uses-passive-event-listeners","Uses passive listeners to improve scrolling performance","binary","1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","no-document-write","Avoids `document.write()`","binary","1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","long-tasks","Avoid long main-thread tasks","informative","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","non-composited-animations","Avoid non-composited animations","notApplicable","-1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","unsized-images","Image elements have explicit `width` and `height`","binary","1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","viewport","Has a `<meta name=""viewport"">` tag with `width` or `initial-scale`","binary","1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","no-unload-listeners","Avoids `unload` event listeners","binary","1"
"https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","https://tlcdemosite.netlify.app/projects/4c196b7e-e8a0-4e10-ad5d-9cfdec1e9947/","Performance","performance-budget","Performance budget","notApplicable","-1"
